INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-13 08:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-13 09:33:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-13 09:34:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-13 09:35:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-13 09:36:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-13 09:37:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-13 09:38:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-13 09:39:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-13 09:40:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-13 09:41:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 21, N'2024-02-13 09:42:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-13 09:43:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-13 09:44:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-13 09:45:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-13 09:46:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-13 09:47:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-13 09:48:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 27, N'2024-02-13 09:49:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-13 09:50:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-13 09:51:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-13 09:52:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 37, N'2024-02-13 09:53:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-13 09:54:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-13 09:55:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 27, N'2024-02-13 09:56:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-13 09:57:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-13 09:58:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 19, N'2024-02-13 09:59:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-13 10:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-14 06:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 06:01:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-14 06:02:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-14 06:03:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-14 06:04:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 36, N'2024-02-14 06:05:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-14 06:06:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-14 06:07:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-14 06:08:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-14 06:09:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-14 06:10:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-14 06:11:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-14 06:12:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-14 06:13:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 06:14:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 27, N'2024-02-14 06:15:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-14 06:16:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-14 06:17:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-14 06:18:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-14 06:19:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 06:20:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-14 06:21:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-14 06:22:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-14 06:23:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-14 06:24:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 18, N'2024-02-14 06:25:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-14 06:26:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-14 06:27:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-14 06:28:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 06:29:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 18, N'2024-02-14 06:30:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-14 06:31:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-14 06:32:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 8, N'2024-02-14 06:33:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-14 06:34:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 40, N'2024-02-14 06:35:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-14 06:36:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 0, N'2024-02-14 06:37:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-14 06:38:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-14 06:39:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 37, N'2024-02-14 06:40:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-14 06:41:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-14 06:42:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-14 06:43:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 36, N'2024-02-14 06:44:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 19, N'2024-02-14 06:45:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-14 06:46:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 06:47:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-14 06:48:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 06:49:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-14 06:50:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-14 06:51:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-14 06:52:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-14 06:53:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 37, N'2024-02-14 06:54:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-14 06:55:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-14 06:56:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-14 06:57:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-14 06:58:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-14 06:59:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 0, N'2024-02-14 07:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 35, N'2024-02-14 07:01:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-14 07:02:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-14 07:03:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-14 07:04:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 07:05:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-14 07:06:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-14 07:07:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-14 07:08:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-14 07:09:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-14 07:10:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-14 07:11:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-14 07:12:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-14 07:13:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 07:14:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-14 07:15:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-14 07:16:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 21, N'2024-02-14 07:17:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 35, N'2024-02-14 07:18:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-14 07:19:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-14 07:20:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-14 07:21:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 07:22:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-14 07:23:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 0, N'2024-02-14 07:24:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-14 07:25:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-14 07:26:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-14 07:27:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 18, N'2024-02-14 07:28:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-14 07:29:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 8, N'2024-02-14 07:30:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 07:31:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-14 07:32:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 21, N'2024-02-14 07:33:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-14 07:34:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 8, N'2024-02-14 07:35:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-14 07:36:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-14 07:37:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 36, N'2024-02-14 07:38:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 8, N'2024-02-14 07:39:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-14 07:40:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-14 07:41:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 07:42:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-14 07:43:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 07:44:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-14 07:45:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-14 07:46:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 8, N'2024-02-14 07:47:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 27, N'2024-02-14 07:48:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 36, N'2024-02-14 07:49:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-14 07:50:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-14 07:51:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-14 07:52:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-14 07:53:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-14 07:54:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-14 07:55:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-14 07:56:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-14 07:57:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-14 07:58:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-14 07:59:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-14 08:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-15 08:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 21, N'2024-02-15 08:01:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-15 08:02:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-15 08:03:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-15 08:04:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-15 08:05:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-15 08:06:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-15 08:07:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-15 08:08:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-15 08:09:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-15 08:10:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 35, N'2024-02-15 08:11:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-15 08:12:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-15 08:13:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-15 08:14:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-15 08:15:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-15 08:16:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-15 08:17:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-15 08:18:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-15 08:19:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-15 08:20:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-15 08:21:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-15 08:22:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-15 08:23:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-15 08:24:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-15 08:25:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-15 08:26:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 19, N'2024-02-15 08:27:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-15 08:28:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-15 08:29:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-15 08:30:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-15 08:31:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 21, N'2024-02-15 08:32:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-15 08:33:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-15 08:34:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-15 08:35:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-15 08:36:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 27, N'2024-02-15 08:37:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-15 08:38:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-15 08:39:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-15 08:40:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-15 08:41:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-15 08:42:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-15 08:43:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-15 08:44:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-15 08:45:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-15 08:46:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-15 08:47:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 19, N'2024-02-15 08:48:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-15 08:49:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 35, N'2024-02-15 08:50:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-15 08:51:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-15 08:52:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-15 08:53:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-15 08:54:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-15 08:55:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-15 08:56:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-15 08:57:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-15 08:58:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-15 08:59:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-15 09:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-15 09:01:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 0, N'2024-02-15 09:02:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-15 09:03:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-15 09:04:00')
